transaction_id,customer_id,transaction_date,transaction_type,amount,product_category,product_subcategory,branch_city,branch_lat,branch_long,channel,currency,credit_card_fees,insurance_fees,late_payment_amount,customer_score,monthly_income,customer_segment,recommended_offer,month,year_month,total_fees
12034,7209,2023-11-21,Loan Payment,3691.256631,Savings Account,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,304,797,730056,High Income Segment,Premium Investment Services,11,2023-11,304
12035,4577,2024-02-19,Fee,5070.720097,Checking Account,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,449,125992,Low Income Segment,Financial Literacy Program Access,2,2024-02,0
12036,9380,2023-10-06,Fee,6436.587459,Credit Card,Standard,Malaga,36.7213,-4.4214,Mobile,EUR,424,0,0,759,761051,High Income Segment,Exclusive Platinum Package,10,2023-10,424
12037,5076,2023-10-07,Fee,5211.526238,Mortgage,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,532,90985,High Income Segment,Exclusive Platinum Package,10,2023-10,0
12038,1157,2023-06-29,Transfer,1262.957677,Savings Account,Gold,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,550,179405,Low Income Segment,No-Fee Basic Account,6,2023-06,0
12039,8777,2024-09-08,Loan Payment,10995.29929,Loan,Platinum,Malaga,36.7213,-4.4214,Branch,EUR,0,6367,9999,554,743585,High Income Segment,Premium Investment Services,9,2024-09,16366
12040,3717,2024-02-15,Card Payment,250.0586708,Credit Card,Student,Malaga,36.7213,-4.4214,Online,EUR,4438,0,0,337,668872,Middle Income Segment,Gold Card with Travel Benefits,2,2024-02,4438
12041,9437,2024-03-25,Withdrawal,2157.387913,Loan,Student,Murcia,37.9847,-1.1287,Branch,EUR,0,7818,0,576,844232,High Income Segment,Premium Investment Services,3,2024-03,7818
12042,3795,2024-07-02,Withdrawal,1991.432425,Mortgage,Student,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,752,468534,Middle Income Segment,Mid-tier Savings Booster,7,2024-07,0
12043,8200,2023-06-26,Loan Payment,11788.60834,Loan,Student,Seville,37.3891,-5.9845,Online,EUR,0,4964,6963,792,872589,High Income Segment,Premium Investment Services,6,2023-06,11927
12044,8528,2024-10-18,Transfer,30.03312916,Savings Account,Student,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,489,918959,High Income Segment,Premium Investment Services,10,2024-10,0
12045,3377,2024-09-11,Loan Payment,70.29031298,Checking Account,Platinum,Seville,37.3891,-5.9845,Online,EUR,0,0,1303,554,752281,High Income Segment,Premium Investment Services,9,2024-09,1303
12046,2810,2024-10-10,Withdrawal,2225.262966,Credit Card,Gold,Bilbao,43.263,-2.935,Branch,USD,3541,0,0,520,664526,Middle Income Segment,Gold Card with Travel Benefits,10,2024-10,3541
12047,6190,2024-11-28,Loan Payment,2181.916119,Checking Account,Platinum,Seville,37.3891,-5.9845,Branch,EUR,0,0,10885,551,192145,Low Income Segment,Financial Literacy Program Access,11,2024-11,10885
12048,6432,2023-05-09,Fee,5480.114266,Credit Card,Business,Bilbao,43.263,-2.935,Branch,EUR,3984,0,0,455,228354,Low Income Segment,Financial Literacy Program Access,5,2023-05,3984
12049,8895,2023-08-19,Card Payment,11935.49443,Loan,Business,Barcelona,41.3874,2.1686,Online,EUR,0,5936,0,377,350972,Middle Income Segment,Personal Loan Cashback Offer,8,2023-08,5936
12050,3126,2024-08-10,Loan Payment,5780.793381,Loan,Standard,Bilbao,43.263,-2.935,ATM,EUR,0,9453,1678,343,527703,Middle Income Segment,Personal Loan Cashback Offer,8,2024-08,11131
12051,7953,2023-12-16,Card Payment,1443.999434,Savings Account,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,459,138487,Low Income Segment,No-Fee Basic Account,12,2023-12,0
12052,4030,2024-04-28,Deposit,10146.47647,Loan,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0,8915,0,690,80181,High Income Segment,Premium Investment Services,4,2024-04,8915
12053,7323,2023-06-25,Loan Payment,5757.265201,Mortgage,Standard,Bilbao,43.263,-2.935,Mobile,USD,0,0,597,514,230094,Low Income Segment,Financial Literacy Program Access,6,2023-06,597
12054,6747,2024-10-18,Withdrawal,711.3227676,Savings Account,Business,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,654,144696,Low Income Segment,No-Fee Basic Account,10,2024-10,0
12055,6605,2025-03-12,Withdrawal,7774.022323,Credit Card,Standard,Bilbao,43.263,-2.935,Branch,EUR,4011,0,0,431,851088,High Income Segment,Exclusive Platinum Package,3,2025-03,4011
12056,6891,2024-04-04,Card Payment,42.36477965,Loan,Business,Barcelona,41.3874,2.1686,ATM,EUR,0,8591,0,687,281283,Low Income Segment,Financial Literacy Program Access,4,2024-04,8591
12057,4076,2024-08-25,Withdrawal,2014.065359,Credit Card,Business,Murcia,37.9847,-1.1287,Branch,EUR,3942,0,0,849,287781,Low Income Segment,Financial Literacy Program Access,8,2024-08,3942
12058,3344,2024-05-01,Fee,7890.601624,Loan,Platinum,Bilbao,43.263,-2.935,ATM,EUR,0,3845,0,777,132236,Low Income Segment,Financial Literacy Program Access,5,2024-05,3845
12059,1619,2023-09-10,Withdrawal,515.5662232,Savings Account,Standard,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,707,999888,High Income Segment,Premium Investment Services,9,2023-09,0
12060,3407,2023-09-01,Deposit,3822.750428,Mortgage,Business,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,623,717045,High Income Segment,Exclusive Platinum Package,9,2023-09,0
12061,7260,2024-10-31,Loan Payment,3852.957601,Credit Card,Gold,Murcia,37.9847,-1.1287,Online,EUR,2754,0,8889,549,406941,Middle Income Segment,Gold Card with Travel Benefits,10,2024-10,11643
12062,4004,2024-09-01,Transfer,3095.939721,Checking Account,Business,Murcia,37.9847,-1.1287,ATM,USD,0,0,0,660,516751,Middle Income Segment,Mid-tier Savings Booster,9,2024-09,0
12063,4914,2023-02-16,Withdrawal,12079.05293,Loan,Platinum,Bilbao,43.263,-2.935,ATM,EUR,0,9449,0,618,669442,Middle Income Segment,Personal Loan Cashback Offer,2,2023-02,9449
12064,4596,2024-04-07,Loan Payment,3371.282346,Savings Account,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0,0,1963,321,213483,Low Income Segment,No-Fee Basic Account,4,2024-04,1963
12065,5039,2024-05-01,Fee,371.5325074,Credit Card,Business,Barcelona,41.3874,2.1686,Mobile,EUR,1792,0,0,517,624648,Middle Income Segment,Gold Card with Travel Benefits,5,2024-05,1792
12066,2304,2024-03-17,Loan Payment,1107.993514,Savings Account,Student,Bilbao,43.263,-2.935,Online,EUR,0,0,11074,555,151611,Low Income Segment,No-Fee Basic Account,3,2024-03,11074
12067,6630,2024-12-29,Withdrawal,6033.246197,Credit Card,Student,Bilbao,43.263,-2.935,Branch,EUR,2439,0,0,553,93357,High Income Segment,Exclusive Platinum Package,12,2024-12,2439
12068,8282,2025-02-14,Withdrawal,10634.19908,Mortgage,Business,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,470,235747,Low Income Segment,Financial Literacy Program Access,2,2025-02,0
12069,4307,2024-06-08,Card Payment,4733.332896,Loan,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0,5523,0,767,715969,High Income Segment,Premium Investment Services,6,2024-06,5523
12070,2361,2024-04-28,Withdrawal,8379.777593,Credit Card,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,2749,0,0,406,987766,High Income Segment,Exclusive Platinum Package,4,2024-04,2749
12071,7665,2023-08-19,Deposit,7357.206118,Checking Account,Gold,Bilbao,43.263,-2.935,Online,EUR,0,0,0,498,940199,High Income Segment,Premium Investment Services,8,2023-08,0
12072,5294,2023-04-17,Loan Payment,7629.236263,Loan,Standard,Malaga,36.7213,-4.4214,Branch,EUR,0,9887,19074,495,3732,Middle Income Segment,Personal Loan Cashback Offer,4,2023-04,28961
12073,2787,2023-03-07,Card Payment,6988.288932,Loan,Platinum,Valencia,39.4699,-0.3763,Online,USD,0,3065,0,573,81396,High Income Segment,Premium Investment Services,3,2023-03,3065
12074,2073,2024-06-26,Transfer,3746.309886,Savings Account,Business,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,616,241464,Low Income Segment,No-Fee Basic Account,6,2024-06,0
12075,6902,2023-07-31,Deposit,9712.883136,Loan,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0,3963,0,776,363029,Middle Income Segment,Personal Loan Cashback Offer,7,2023-07,3963
12076,4599,2023-04-04,Transfer,2114.910456,Credit Card,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,114,0,0,659,471752,Middle Income Segment,Gold Card with Travel Benefits,4,2023-04,114
12077,4055,2025-01-02,Withdrawal,7212.837302,Mortgage,Business,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,748,613156,Middle Income Segment,Mid-tier Savings Booster,1,2025-01,0
12078,7476,2023-06-08,Transfer,4381.87106,Credit Card,Gold,Valencia,39.4699,-0.3763,ATM,EUR,3297,0,0,587,618571,Middle Income Segment,Gold Card with Travel Benefits,6,2023-06,3297
12079,1659,2024-03-09,Transfer,11690.35732,Loan,Business,Valencia,39.4699,-0.3763,Online,EUR,0,8189,0,308,45189,Middle Income Segment,Personal Loan Cashback Offer,3,2024-03,8189
12080,7320,2023-07-01,Deposit,878.4651563,Checking Account,Student,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,769,309636,Middle Income Segment,Mid-tier Savings Booster,7,2023-07,0
12081,7513,2024-02-11,Deposit,7357.53363,Checking Account,Student,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0,657,69872,Middle Income Segment,Mid-tier Savings Booster,2,2024-02,0
12082,5642,2024-08-08,Loan Payment,5604.894178,Credit Card,Platinum,Zaragoza,41.6488,-0.8891,Online,USD,328,0,3881,735,482788,Middle Income Segment,Gold Card with Travel Benefits,8,2024-08,4209
12083,7373,2024-08-04,Transfer,2824.494116,Credit Card,Gold,Valencia,39.4699,-0.3763,Branch,USD,2259,0,0,709,240669,Low Income Segment,Financial Literacy Program Access,8,2024-08,2259
12084,5466,2023-01-19,Deposit,8504.577068,Credit Card,Student,Barcelona,41.3874,2.1686,Online,EUR,347,0,0,456,688379,Middle Income Segment,Gold Card with Travel Benefits,1,2023-01,347
12085,6587,2024-10-26,Loan Payment,502.5039763,Credit Card,Business,Madrid,40.4168,-3.7038,ATM,EUR,4,0,9181,312,770888,High Income Segment,Exclusive Platinum Package,10,2024-10,9185
12086,3471,2024-04-09,Transfer,1594.289782,Savings Account,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,713,405239,Middle Income Segment,Mid-tier Savings Booster,4,2024-04,0
12087,7175,2024-07-22,Transfer,7363.198375,Credit Card,Student,Murcia,37.9847,-1.1287,Online,EUR,3884,0,0,306,105482,Low Income Segment,Financial Literacy Program Access,7,2024-07,3884
12088,9284,2023-09-07,Card Payment,4129.43804,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,472,300899,Middle Income Segment,Mid-tier Savings Booster,9,2023-09,0
12089,2281,2023-05-10,Withdrawal,2090.053739,Loan,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,405,0,305,85128,High Income Segment,Premium Investment Services,5,2023-05,405
12090,4177,2024-03-11,Deposit,9212.292502,Credit Card,Student,Valencia,39.4699,-0.3763,ATM,EUR,3411,0,0,802,185937,Low Income Segment,Financial Literacy Program Access,3,2024-03,3411
12091,6667,2024-11-04,Fee,534.7333258,Credit Card,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,2797,0,0,598,461154,Middle Income Segment,Gold Card with Travel Benefits,11,2024-11,2797
12092,5511,2024-10-29,Card Payment,3385.234187,Checking Account,Standard,Zaragoza,41.6488,-0.8891,Mobile,USD,0,0,0,485,347419,Middle Income Segment,Mid-tier Savings Booster,10,2024-10,0
12093,4881,2023-02-26,Deposit,1221.153599,Loan,Standard,Seville,37.3891,-5.9845,ATM,EUR,0,5797,0,821,270521,Low Income Segment,Financial Literacy Program Access,2,2023-02,5797
12094,3413,2025-03-22,Card Payment,1224.2577,Loan,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,5072,0,846,665242,Middle Income Segment,Personal Loan Cashback Offer,3,2025-03,5072
12095,2544,2023-11-24,Withdrawal,8939.952053,Credit Card,Gold,Valencia,39.4699,-0.3763,ATM,EUR,4518,0,0,431,813526,High Income Segment,Exclusive Platinum Package,11,2023-11,4518
12096,5784,2024-09-02,Card Payment,11225.18906,Loan,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0,8057,0,849,50877,Middle Income Segment,Personal Loan Cashback Offer,9,2024-09,8057
12097,6761,2023-04-02,Card Payment,9173.024618,Mortgage,Student,Bilbao,43.263,-2.935,Online,EUR,0,0,0,321,452924,Middle Income Segment,Mid-tier Savings Booster,4,2023-04,0
12098,8874,2024-09-13,Loan Payment,7535.286867,Checking Account,Platinum,Malaga,36.7213,-4.4214,Online,USD,0,0,16675,369,335313,Middle Income Segment,Mid-tier Savings Booster,9,2024-09,16675
12099,7961,2023-12-11,Deposit,6103.433709,Loan,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,5049,0,635,131124,Low Income Segment,Financial Literacy Program Access,12,2023-12,5049
12100,6626,2024-11-30,Transfer,11667.71637,Mortgage,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,548,596733,Middle Income Segment,Mid-tier Savings Booster,11,2024-11,0
12101,5514,2024-01-27,Fee,960.248771,Credit Card,Platinum,Barcelona,41.3874,2.1686,ATM,USD,84,0,0,740,336135,Middle Income Segment,Gold Card with Travel Benefits,1,2024-01,84
12102,2145,2025-02-12,Loan Payment,3089.701397,Checking Account,Standard,Murcia,37.9847,-1.1287,Online,EUR,0,0,9338,684,491989,Middle Income Segment,Mid-tier Savings Booster,2,2025-02,9338
12103,6450,2023-03-06,Deposit,4020.420313,Checking Account,Business,Zaragoza,41.6488,-0.8891,Mobile,USD,0,0,0,594,276851,Low Income Segment,Financial Literacy Program Access,3,2023-03,0
12104,2566,2025-01-27,Loan Payment,6069.662881,Checking Account,Student,Bilbao,43.263,-2.935,Mobile,USD,0,0,10344,685,408166,Middle Income Segment,Mid-tier Savings Booster,1,2025-01,10344
12105,4005,2024-05-21,Transfer,4993.65977,Mortgage,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,674,35446,Middle Income Segment,Mid-tier Savings Booster,5,2024-05,0
12106,5507,2024-06-20,Card Payment,4890.077789,Savings Account,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,343,556746,Middle Income Segment,Mid-tier Savings Booster,6,2024-06,0
12107,5248,2023-04-05,Fee,5732.200757,Checking Account,Platinum,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,341,24998,Low Income Segment,Financial Literacy Program Access,4,2023-04,0
12108,9283,2024-03-16,Transfer,7948.132907,Mortgage,Business,Seville,37.3891,-5.9845,Online,EUR,0,0,0,687,943039,High Income Segment,Exclusive Platinum Package,3,2024-03,0
12109,4992,2024-04-17,Fee,1653.213773,Savings Account,Business,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,559,804841,High Income Segment,Premium Investment Services,4,2024-04,0
12110,9522,2023-09-12,Loan Payment,9571.80578,Mortgage,Student,Barcelona,41.3874,2.1686,Online,EUR,0,0,95,623,61887,Middle Income Segment,Mid-tier Savings Booster,9,2023-09,95
12111,9027,2023-06-13,Card Payment,10033.44966,Mortgage,Standard,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,746,406046,Middle Income Segment,Mid-tier Savings Booster,6,2023-06,0
12112,6760,2024-07-06,Card Payment,10124.5328,Mortgage,Standard,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,471,556294,Middle Income Segment,Mid-tier Savings Booster,7,2024-07,0
12113,9045,2024-03-09,Deposit,4574.352271,Checking Account,Standard,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,351,632453,Middle Income Segment,Mid-tier Savings Booster,3,2024-03,0
12114,3977,2025-04-09,Fee,3923.118792,Credit Card,Gold,Murcia,37.9847,-1.1287,ATM,EUR,431,0,0,644,693816,Middle Income Segment,Gold Card with Travel Benefits,4,2025-04,431
12115,6347,2024-03-31,Transfer,6369.624881,Checking Account,Student,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,817,85603,High Income Segment,Premium Investment Services,3,2024-03,0
12116,5289,2024-11-13,Fee,2019.782084,Checking Account,Business,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,405,79781,High Income Segment,Premium Investment Services,11,2024-11,0
12117,1529,2024-09-16,Loan Payment,4879.624644,Checking Account,Student,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,18536,707,951275,High Income Segment,Premium Investment Services,9,2024-09,18536
12118,3892,2024-05-18,Card Payment,3682.1706,Checking Account,Gold,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,658,740515,High Income Segment,Premium Investment Services,5,2024-05,0
12119,8443,2023-10-20,Loan Payment,4454.066188,Savings Account,Standard,Seville,37.3891,-5.9845,Branch,EUR,0,0,8928,714,401591,Middle Income Segment,Mid-tier Savings Booster,10,2023-10,8928
12120,5734,2023-12-19,Loan Payment,2947.765843,Savings Account,Business,Malaga,36.7213,-4.4214,Online,EUR,0,0,9579,692,776034,High Income Segment,Premium Investment Services,12,2023-12,9579
12121,3525,2023-01-08,Deposit,12751.56554,Mortgage,Standard,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,720,590827,Middle Income Segment,Mid-tier Savings Booster,1,2023-01,0
12122,4761,2023-04-19,Loan Payment,11837.34274,Loan,Gold,Valencia,39.4699,-0.3763,Mobile,EUR,0,9351,1754,843,511445,Middle Income Segment,Personal Loan Cashback Offer,4,2023-04,11105
12123,7141,2023-01-28,Deposit,1588.021167,Loan,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,2027,0,802,357771,Middle Income Segment,Personal Loan Cashback Offer,1,2023-01,2027
12124,3742,2025-02-24,Withdrawal,5434.846457,Credit Card,Standard,Bilbao,43.263,-2.935,Mobile,EUR,1682,0,0,705,915317,High Income Segment,Exclusive Platinum Package,2,2025-02,1682
12125,5635,2024-09-08,Fee,13172.89026,Mortgage,Standard,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,439,144361,Low Income Segment,Financial Literacy Program Access,9,2024-09,0
12126,5425,2025-02-13,Card Payment,8531.260426,Credit Card,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,1745,0,0,777,978395,High Income Segment,Exclusive Platinum Package,2,2025-02,1745
12127,9661,2025-04-20,Card Payment,981.2168969,Savings Account,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,514,257301,Low Income Segment,No-Fee Basic Account,4,2025-04,0
12128,4830,2023-05-27,Transfer,3757.701105,Checking Account,Business,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,514,14656,Low Income Segment,Financial Literacy Program Access,5,2023-05,0
12129,7992,2023-03-16,Card Payment,2189.766666,Credit Card,Student,Madrid,40.4168,-3.7038,Mobile,EUR,3224,0,0,367,311236,Middle Income Segment,Gold Card with Travel Benefits,3,2023-03,3224
12130,1533,2023-09-14,Deposit,8773.044126,Credit Card,Student,Barcelona,41.3874,2.1686,Mobile,EUR,2269,0,0,414,233752,Low Income Segment,Financial Literacy Program Access,9,2023-09,2269
12131,5562,2023-08-16,Card Payment,21.07955553,Savings Account,Gold,Bilbao,43.263,-2.935,Mobile,USD,0,0,0,402,753383,High Income Segment,Premium Investment Services,8,2023-08,0
12132,8120,2023-05-25,Deposit,3265.791834,Mortgage,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,718,680559,Middle Income Segment,Mid-tier Savings Booster,5,2023-05,0
12133,7563,2025-01-24,Card Payment,3194.216714,Checking Account,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,678,222509,Low Income Segment,Financial Literacy Program Access,1,2025-01,0
12134,8289,2024-01-03,Transfer,1730.472022,Checking Account,Standard,Bilbao,43.263,-2.935,Online,EUR,0,0,0,731,740838,High Income Segment,Premium Investment Services,1,2024-01,0
12135,5087,2023-02-25,Fee,14506.67051,Mortgage,Business,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,669,771956,High Income Segment,Exclusive Platinum Package,2,2023-02,0
12136,9953,2023-06-26,Loan Payment,1220.9931,Savings Account,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0,0,16907,321,490185,Middle Income Segment,Mid-tier Savings Booster,6,2023-06,16907
12137,3355,2023-07-21,Fee,1810.432541,Savings Account,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,748,51439,Middle Income Segment,Mid-tier Savings Booster,7,2023-07,0
12138,2955,2024-06-12,Deposit,1710.728003,Credit Card,Platinum,Bilbao,43.263,-2.935,Branch,EUR,2879,0,0,385,290345,Low Income Segment,Financial Literacy Program Access,6,2024-06,2879
12139,3971,2023-03-23,Loan Payment,11506.81799,Loan,Business,Valencia,39.4699,-0.3763,Branch,EUR,0,3854,3911,476,270545,Low Income Segment,Financial Literacy Program Access,3,2023-03,7765
12140,6539,2023-10-13,Withdrawal,5113.883345,Loan,Business,Barcelona,41.3874,2.1686,Mobile,EUR,0,9566,0,426,996801,High Income Segment,Premium Investment Services,10,2023-10,9566
12141,8493,2023-03-17,Transfer,1309.795591,Savings Account,Student,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,492,856126,High Income Segment,Premium Investment Services,3,2023-03,0
12142,2672,2023-01-01,Fee,3678.385211,Mortgage,Business,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,461,843936,High Income Segment,Exclusive Platinum Package,1,2023-01,0
12143,3836,2023-08-13,Loan Payment,8731.793615,Mortgage,Student,Bilbao,43.263,-2.935,Mobile,EUR,0,0,3779,397,474057,Middle Income Segment,Mid-tier Savings Booster,8,2023-08,3779
12144,5927,2025-02-26,Transfer,12139.1235,Loan,Platinum,Bilbao,43.263,-2.935,Online,USD,0,6607,0,674,343243,Middle Income Segment,Personal Loan Cashback Offer,2,2025-02,6607
12145,5939,2024-07-30,Fee,14515.46146,Mortgage,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,754,315206,Middle Income Segment,Mid-tier Savings Booster,7,2024-07,0
